steps,num_customers,num_products,num_retailers,num_customers_willing_to_share_info,learning_rate_gen_ai,learning_rate_customer,capacity_gen_ai,creativity_gen_ai,total_steps,LowSatisfaction,MediumSatisfaction,HighSatisfaction,Sales,Sales (Willing),Sales (Unwilling),Sold Products,Sold Products (Willing),Sold Products (Unwilling),Average Seller Rating,Average Satisfaction,Willing to Share Customers,Unwilling to Share Customers,Number of Products,mean_viewed_comments,mean_purchase_position,AIC Linear (Sum),AIC Quadratic (Sum),AIC Cubic (Sum),AIC Quartic (Sum),AIC Quartic (Minimum)
268,100,100,20,0,0.3,0.3,0.9,0.6248405216836378,1000,63,3,34,323.85517534333377,0,323.85517534333377,195,0,195,1.5822559812040704,1.4946736573180361,0,100,100,2.63,55.607000000000006,32.34741787871201,29.41197001983369,10.333552788566521,14.773487328827542,-79.07396863896179
269,100,100,20,0,0.3,0.3,0.9,0.6249007234133201,1000,63,3,34,292.093054129242,0,292.093054129242,183,0,183,1.5827559812040704,1.4949736573180366,0,100,100,2.69,55.43466666666667,44.33143213203479,38.171886252174716,34.51493159015976,29.62285220926651,-79.07396863896179
270,100,100,20,0,0.3,0.3,0.9,0.6257212301269133,1000,63,3,34,296.51321675268713,0,296.51321675268713,199,0,199,1.5857559812040702,1.4990736573180365,0,100,100,2.77,56.39916666666666,38.68874300341972,38.51118887143613,24.406412373929072,30.374091013135683,-79.07396863896179
271,100,100,20,0,0.3,0.3,0.9,0.6255009325279616,1000,63,3,34,312.0239813392873,0,312.0239813392873,196,0,196,1.5842559812040704,1.4979736573180364,0,100,100,2.71,55.886333333333326,41.78324003715937,37.55121041735035,18.51864351302322,25.801097919142762,-79.07396863896179
272,100,100,20,0,0.3,0.3,0.9,0.6268764632842705,1000,63,2,35,286.093814940706,0,286.093814940706,187,0,187,1.5832559812040707,1.5048736573180364,0,100,100,2.74,53.2695,45.91508211433657,46.48813112244983,32.6173326348721,22.298871293597045,-79.07396863896179
273,100,100,20,0,0.3,0.3,0.9,0.6263580105051558,1000,63,1,36,332.679824974287,0,332.679824974287,189,0,189,1.5862559812040704,1.5022774575750995,0,100,100,2.76,54.546166666666664,41.98264418908647,43.58513984493396,32.35141473114399,34.57543013252223,-79.07396863896179
274,100,100,20,0,0.3,0.3,0.9,0.6262381445518568,1000,63,3,34,321.1539099659243,0,321.1539099659243,193,0,193,1.5837559812040705,1.5016774575750995,0,100,100,2.72,57.4605,39.99837801067602,42.86689987779292,32.94927707788963,40.9239674378822,-79.07396863896179
275,100,100,20,0,0.3,0.3,0.9,0.6256376150680436,1000,63,3,34,301.39825262615915,0,301.39825262615915,192,0,192,1.5822559812040704,1.4986774575750996,0,100,100,2.73,56.40333333333333,51.258624900125,53.27935141504162,45.768233583505776,51.46843810578466,-79.07396863896179
276,100,100,20,0,0.3,0.3,0.9,0.6260374344942442,1000,63,1,36,316.9433263923979,0,316.9433263923979,194,0,194,1.5862559812040704,1.5006774575750992,0,100,100,2.76,53.54816666666666,48.45225407225925,47.67429202028694,30.555547408486603,36.072998923051784,-79.07396863896179
277,100,100,20,0,0.3,0.3,0.9,0.6259174406905303,1000,63,3,34,292.00874790896717,0,292.00874790896717,175,0,175,1.5902559812040704,1.5000774575750995,0,100,100,2.78,58.457,40.06695533105224,42.779274076269985,24.843306704598348,27.088524763707767,-79.07396863896179
278,100,100,20,0,0.3,0.3,0.9,0.6263966492113437,1000,63,2,35,277.7521018398248,0,277.7521018398248,179,0,179,1.5902559812040704,1.5024774575750997,0,100,100,2.74,56.00216666666666,44.54058329781091,24.92003507375921,12.32081920605188,14.805772317735176,-79.07396863896179
279,100,100,20,0,0.3,0.3,0.9,0.6266360622571311,1000,63,2,35,309.55146625423794,0,309.55146625423794,193,0,193,1.5967559812040704,1.5036774575750993,0,100,100,2.71,55.717,41.8102423646568,23.508703225507332,22.575474003963876,29.67952017922258,-79.07396863896179
280,100,100,20,0,0.3,0.3,0.9,0.628085455157747,1000,63,2,35,342.637345586207,0,342.637345586207,205,0,205,1.5932559812040705,1.5109774575750996,0,100,100,2.7,53.52433333333333,40.931487802818,43.194487330367025,28.4659812228289,23.1900358536993,-79.07396863896179
281,100,100,20,0,0.3,0.3,0.9,0.6280258792373222,1000,63,1,36,304.1126871566681,0,304.1126871566681,188,0,188,1.6012559812040703,1.5106774575750996,0,100,100,2.75,56.559833333333344,38.04975747533982,25.458523613340788,17.06124729929809,22.599103630907706,-79.07396863896179
282,100,100,20,0,0.3,0.3,0.9,0.6284225269145883,1000,63,1,36,297.3781902560187,0,297.3781902560187,195,0,195,1.5967559812040704,1.5126774575750994,0,100,100,2.7,56.775666666666666,34.88287810962541,19.543762372771255,12.196143687037278,9.818646480342409,-79.07396863896179
283,100,100,20,0,0.3,0.3,0.9,0.6289768076766025,1000,63,1,36,332.17025888256643,0,332.17025888256643,188,0,188,1.5972559812040703,1.515477457575099,0,100,100,2.8,55.72833333333334,44.240731696213686,39.461764809172564,29.635475122826364,31.441297919061526,-79.07396863896179
284,100,100,20,0,0.3,0.3,0.9,0.62842150092843,1000,63,2,35,331.0271201390941,0,331.0271201390941,194,0,194,1.5982559812040704,1.5126774575750996,0,100,100,2.72,56.60083333333333,45.254894559200295,35.28410771250594,31.526641487723566,37.123774522265364,-79.07396863896179
285,100,100,20,0,0.3,0.3,0.9,0.6287186919860228,1000,63,1,36,326.4573424450181,0,326.4573424450181,192,0,192,1.6012559812040705,1.5141774575750997,0,100,100,2.75,54.64483333333334,42.2124852986843,37.70505632144281,33.19571294752831,28.781643334382068,-79.07396863896179
286,100,100,20,0,0.3,0.3,0.9,0.6285402713014031,1000,63,3,34,332.53780028890293,0,332.53780028890293,196,0,196,1.6087559812040702,1.5132774575750993,0,100,100,2.71,53.4185,45.82662409464888,34.6809053748357,23.96468941841249,29.27142014869824,-79.07396863896179
287,100,100,20,0,0.3,0.3,0.9,0.6287185859359589,1000,63,3,34,327.88401608111684,0,327.88401608111684,196,0,196,1.6092559812040705,1.5141774575750995,0,100,100,2.69,53.562,44.796373553191785,30.44149766901876,25.932949335746997,30.78735931075704,-79.07396863896179
288,100,100,20,0,0.3,0.3,0.9,0.6289759305754655,1000,63,2,35,329.63647608337556,0,329.63647608337556,200,0,200,1.6077559812040705,1.5154774575750998,0,100,100,2.7,55.25066666666667,39.833086539664265,33.778244254798864,28.819282785701176,25.154487821569717,-79.07396863896179
289,100,100,20,0,0.3,0.3,0.9,0.6295686295289535,1000,63,2,35,306.9868971229337,0,306.9868971229337,187,0,187,1.6122559812040707,1.5184774575750994,0,100,100,2.71,54.999,46.711517988105214,43.84529439155514,39.22454721908181,36.57803307928441,-79.07396863896179
290,100,100,20,0,0.3,0.3,0.9,0.6303961192863751,1000,63,3,34,330.2336304743627,0,330.2336304743627,200,0,200,1.6012559812040703,1.5226774575750996,0,100,100,2.67,53.795166666666674,34.83197569992586,31.603829439983798,24.371644929868893,17.597886375480584,-79.07396863896179
291,100,100,20,0,0.3,0.3,0.9,0.6301792391016975,1000,63,3,34,288.9845451754944,0,288.9845451754944,192,0,192,1.6082559812040702,1.5215774575750993,0,100,100,2.78,54.26250000000001,25.76239066038943,22.430050665949665,5.520877343055901,9.951689415826081,-79.07396863896179
292,100,100,20,0,0.3,0.3,0.9,0.629190169936448,1000,63,2,35,290.40159991467414,0,290.40159991467414,189,0,189,1.6007559812040704,1.5165774575750997,0,100,100,2.72,56.784000000000006,38.79026587515912,29.4741860033036,26.328788398721713,31.881232947060084,-79.07396863896179
293,100,100,20,0,0.3,0.3,0.9,0.6290516363109556,1000,63,4,33,293.37112046905753,0,293.37112046905753,191,0,191,1.6002559812040709,1.5158774575750993,0,100,100,2.75,55.422666666666665,28.25230181275799,31.26760741988241,15.71929286624669,17.49046898097913,-79.07396863896179
294,100,100,20,0,0.3,0.3,0.9,0.628754484502634,1000,63,3,34,302.6313695038589,0,302.6313695038589,180,0,180,1.6037559812040705,1.5143774575750997,0,100,100,2.76,56.87466666666667,29.14941366535163,30.342661735508244,26.353643991988122,32.982539538825876,-79.07396863896179
295,100,100,20,0,0.3,0.3,0.9,0.6292094263207205,1000,63,3,34,309.5869604595547,0,309.5869604595547,196,0,196,1.5987559812040708,1.5166774575750999,0,100,100,2.75,53.73666666666667,43.68778321605308,41.220857573595055,34.9761419166785,42.127263746355084,-79.07396863896179
296,100,100,20,0,0.3,0.3,0.9,0.6278184007149111,1000,63,5,32,285.73657640343697,0,285.73657640343697,197,0,197,1.6012559812040705,1.5096774575750993,0,100,100,2.82,57.4975,30.587872035645233,31.25573122960901,21.880782227954796,29.186549320156814,-79.07396863896179
297,100,100,20,0,0.3,0.3,0.9,0.6275399373606453,1000,63,3,34,297.9325441032707,0,297.9325441032707,186,0,186,1.6052559812040705,1.5082774575750997,0,100,100,2.76,56.11716666666667,39.10421045761478,17.315707527903555,10.578858764223526,11.733577920880492,-79.07396863896179
298,100,100,20,0,0.3,0.3,0.9,0.627440453183291,1000,63,3,34,293.9248716993523,0,293.9248716993523,188,0,188,1.6027559812040704,1.5077774575750993,0,100,100,2.75,55.034333333333336,42.53100104648277,40.11563379029141,37.21053890183947,39.64624968906966,-79.07396863896179
299,100,100,20,0,0.3,0.3,0.9,0.6270818820790001,1000,63,4,33,350.7677225958923,0,350.7677225958923,197,0,197,1.6057559812040707,1.5059774575750995,0,100,100,2.67,57.049,34.21865402420093,33.134989103321516,29.205074114450127,32.738729560045755,-79.07396863896179
300,100,100,20,0,0.3,0.3,0.9,0.6279360297679096,1000,63,3,34,307.5801844714487,0,307.5801844714487,194,0,194,1.6007559812040708,1.5102774575750997,0,100,100,2.77,57.648,40.36010741494064,15.839456940998389,10.784694185510432,14.370623439163722,-79.07396863896179
301,100,100,20,0,0.3,0.3,0.9,0.6274186777334403,1000,63,3,34,288.3961191885414,0,288.3961191885414,190,0,190,1.6082559812040702,1.5076774575750997,0,100,100,2.79,55.888000000000005,32.57625677771071,23.128788057686364,13.026348018952262,16.896216798475677,-79.07396863896179
302,100,100,20,0,0.3,0.3,0.9,0.6278954744675337,1000,63,3,34,280.5243815932935,0,280.5243815932935,179,0,179,1.6072559812040705,1.5100774575750995,0,100,100,2.78,56.90533333333333,42.48180690088614,37.82156536123762,34.49571518746643,34.51440591701024,-79.07396863896179
303,100,100,20,0,0.3,0.3,0.9,0.6276767833278196,1000,63,3,34,298.76674648657377,0,298.76674648657377,179,0,179,1.6087559812040702,1.5089774575750996,0,100,100,2.73,58.25033333333334,35.40007706371736,24.14973229257717,21.2314091509449,22.731980369600763,-79.07396863896179
304,100,100,20,0,0.3,0.3,0.9,0.6290029229955665,1000,63,3,34,317.8170429526433,0,317.8170429526433,200,0,200,1.6052559812040705,1.5156774575750998,0,100,100,2.72,53.39416666666666,39.025790877799096,30.898487840052837,32.32540490796592,37.09596433639496,-79.07396863896179
305,100,100,20,0,0.3,0.3,0.9,0.6289039246906153,1000,63,3,34,293.25946109323115,0,293.25946109323115,192,0,192,1.6047559812040704,1.5151774575750994,0,100,100,2.7,56.68766666666667,31.348439881507176,20.450790861816813,13.959253897656197,18.9052343642513,-79.07396863896179
306,100,100,20,0,0.3,0.3,0.9,0.6281894393067617,1000,63,3,34,316.04098374985796,0,316.04098374985796,202,0,202,1.6172559812040703,1.5115774575750995,0,100,100,2.68,57.51200000000001,31.945810998616253,26.53909449359628,5.5655346282302105,6.045285902383199,-79.07396863896179
307,100,100,20,0,0.3,0.3,0.9,0.628367954364059,1000,63,3,34,315.75729280968045,0,315.75729280968045,188,0,188,1.6102559812040702,1.5124774575750992,0,100,100,2.72,54.559666666666665,22.328246835408066,19.40123865732002,10.303790289393078,15.648754323748676,-79.07396863896179
308,100,100,20,0,0.3,0.3,0.9,0.6280701339050283,1000,62,4,34,277.0431780923157,0,277.0431780923157,186,0,186,1.6112559812040703,1.5109774575750992,0,100,100,2.72,57.537333333333336,32.49700403804226,17.881577216517655,21.323280661693275,26.940304663827902,-79.07396863896179
309,100,100,20,0,0.3,0.3,0.9,0.6275729438434642,1000,62,5,33,298.8531500467718,0,298.8531500467718,187,0,187,1.60725598120407,1.5084774575750997,0,100,100,2.76,57.60366666666667,34.70517229746707,24.170768614987054,15.86845417600415,15.446088416977119,-79.07396863896179
310,100,100,20,0,0.3,0.3,0.9,0.628188195146227,1000,63,4,33,296.78473415905,0,296.78473415905,189,0,189,1.6047559812040706,1.5115774575750995,0,100,100,2.81,55.681166666666655,32.48369570672202,27.913959326454005,27.35473686413775,31.120401944584188,-79.07396863896179
311,100,100,20,0,0.3,0.3,0.9,0.6277907329312283,1000,63,4,33,273.8572615015694,0,273.8572615015694,175,0,175,1.6042559812040706,1.5095774575750998,0,100,100,2.75,56.32633333333333,30.227866651264463,19.428786778149544,22.17228195761436,27.755825927230035,-79.07396863896179
312,100,100,20,0,0.3,0.3,0.9,0.6274325898927533,1000,63,5,32,288.74020533432514,0,288.74020533432514,182,0,182,1.6047559812040706,1.5077774575750993,0,100,100,2.76,57.094166666666666,18.59370437545377,14.71688849015726,8.16156820704083,11.812230335283601,-79.07396863896179
313,100,100,20,0,0.3,0.3,0.9,0.6272932473533607,1000,62,6,32,281.36353870191556,0,281.36353870191556,181,0,181,1.605255981204071,1.5070774575750996,0,100,100,2.81,57.81966666666666,31.92340261314527,20.137983389626072,13.389167092221328,18.439298537216644,-79.07396863896179
314,100,100,20,0,0.3,0.3,0.9,0.6268945967742957,1000,63,4,33,248.36780144884875,0,248.36780144884875,168,0,168,1.601755981204071,1.5050774575750996,0,100,100,2.81,58.46900000000001,16.250284091873965,4.915426262852009,-0.9854916799037028,2.7795905188960432,-79.07396863896179
315,100,100,20,0,0.3,0.3,0.9,0.6265353816491843,1000,63,4,33,286.2843394498483,0,286.2843394498483,180,0,180,1.60725598120407,1.5032774575750998,0,100,100,2.8,56.922999999999995,34.698099020103626,27.953168250745563,25.870814961833645,29.722231293017728,-79.07396863896179
316,100,100,20,0,0.3,0.3,0.9,0.6264155954641366,1000,62,7,31,321.0116279406156,0,321.0116279406156,195,0,195,1.6052559812040705,1.5026774575750996,0,100,100,2.73,55.78466666666667,36.1430523492711,31.561508851110773,29.896143051483023,34.21034712408505,-79.07396863896179
317,100,100,20,0,0.3,0.3,0.9,0.6262557954759355,1000,62,5,33,287.9743515712868,0,287.9743515712868,192,0,192,1.6097559812040703,1.5018774575750993,0,100,100,2.74,57.44,24.933508766739294,20.84855348522322,11.915296048658831,14.775071561499999,-79.07396863896179
318,100,100,20,0,0.3,0.3,0.9,0.6271718397174613,1000,64,3,33,279.0865029812317,0,279.0865029812317,176,0,176,1.6022559812040704,1.5064774575750997,0,100,100,2.72,56.47249999999999,23.64501479697151,18.017307907964977,13.58544136801737,9.889834583891343,-79.07396863896179
319,100,100,20,0,0.3,0.3,0.9,0.6269526255938942,1000,64,3,33,306.43646376247017,0,306.43646376247017,189,0,189,1.60725598120407,1.5053774575750996,0,100,100,2.8,56.37216666666667,34.14585201602435,28.63789025258947,28.48912383389157,32.34309175133535,-79.07396863896179
320,100,100,20,0,0.3,0.3,0.9,0.6262134522152165,1000,64,3,33,315.3458619695591,0,315.3458619695591,196,0,196,1.6002559812040704,1.5016774575750997,0,100,100,2.75,55.7985,35.018896184122525,31.19454004172661,29.863611006294832,29.296782113285616,-79.07396863896179
321,100,100,20,0,0.3,0.3,0.9,0.6265925480822956,1000,65,2,33,299.30238217955787,0,299.30238217955787,182,0,182,1.5972559812040708,1.5035774575750995,0,100,100,2.82,57.26716666666667,26.533502029652652,23.135396880468846,23.375300317868437,25.711896165218036,-79.07396863896179
322,100,100,20,0,0.3,0.3,0.9,0.6264128688047241,1000,64,3,33,304.3020794739453,0,304.3020794739453,186,0,186,1.6022559812040704,1.5026774575750994,0,100,100,2.74,56.044000000000004,38.42537172865889,30.076788534724756,30.5078225326437,33.20595735751931,-79.07396863896179
323,100,100,20,0,0.3,0.3,0.9,0.6258528230518144,1000,64,3,33,275.552392768246,0,275.552392768246,198,0,198,1.5987559812040706,1.4998774575750995,0,100,100,2.7,55.604666666666674,39.781880968924554,31.16110784274909,25.92576654108578,29.717007540394405,-79.07396863896179
324,100,100,20,0,0.3,0.3,0.9,0.6257127462390669,1000,64,3,33,313.5003573809104,0,313.5003573809104,188,0,188,1.6072559812040705,1.4991774575750996,0,100,100,2.72,57.0125,31.329722905283518,27.261800557462777,10.665021152695346,16.44089892919152,-79.07396863896179
325,100,100,20,0,0.3,0.3,0.9,0.6249302827610864,1000,65,2,33,288.77436925868966,0,288.77436925868966,201,0,201,1.601755981204071,1.4952774575750996,0,100,100,2.79,58.854000000000006,29.17560791731134,28.210647730015268,21.396008344200197,22.09149594353542,-79.07396863896179
326,100,100,20,0,0.3,0.3,0.9,0.6254510196184677,1000,66,0,34,273.84378753639595,0,273.84378753639595,196,0,196,1.5937559812040707,1.4978774575750995,0,100,100,2.75,56.75116666666667,27.509502796244476,25.409203633554085,16.906862418316706,19.65742491199856,-79.07396863896179
327,100,100,20,0,0.3,0.3,0.9,0.6259109652045821,1000,66,1,33,274.97415955460355,0,274.97415955460355,190,0,190,1.5902559812040706,1.5001774575750995,0,100,100,2.83,56.035666666666664,35.84267095114595,14.168592987361649,8.864346221413058,15.997154196567834,-79.07396863896179
328,100,100,20,0,0.3,0.3,0.9,0.6243429972698465,1000,66,0,34,264.39295193958907,0,264.39295193958907,173,0,173,1.590255981204071,1.4923774575750994,0,100,100,2.73,58.051,37.86348328588576,30.483937351838847,26.793083453707766,32.86772940019003,-79.07396863896179
329,100,100,20,0,0.3,0.3,0.9,0.6247845936532623,1000,65,1,34,257.16550626563213,0,257.16550626563213,170,0,170,1.590755981204071,1.4945774575750992,0,100,100,2.84,57.336999999999996,34.721490036753295,22.041610989054988,19.142816022358517,22.344865546564904,-79.07396863896179
330,100,100,20,0,0.3,0.3,0.9,0.6249651379995729,1000,65,1,34,288.36265929786776,0,288.36265929786776,181,0,181,1.5897559812040707,1.4954774575750995,0,100,100,2.77,56.775666666666666,35.66986748858744,22.32938009246834,22.67377381618857,26.667467583649085,-79.07396863896179
331,100,100,20,0,0.3,0.3,0.9,0.625265743728619,1000,65,1,34,285.5565732707743,0,285.5565732707743,190,0,190,1.5877559812040707,1.4969774575750996,0,100,100,2.71,56.23316666666667,33.34976745748344,14.492240207734426,10.335918478336538,15.210917886368463,-79.07396863896179
332,100,100,20,0,0.3,0.3,0.9,0.6255060356901485,1000,65,1,34,291.2118117120262,0,291.2118117120262,191,0,191,1.5897559812040707,1.4981774575750995,0,100,100,2.71,55.345,34.01071358945492,26.45886414026114,19.631429160642938,25.088400892573105,-79.07396863896179
333,100,100,20,0,0.3,0.3,0.9,0.6264442359358792,1000,65,1,34,286.9608132575502,0,286.9608132575502,177,0,177,1.5952559812040703,1.5028774575750996,0,100,100,2.72,55.24816666666666,28.93150338613401,17.339011376656714,8.247922546131662,7.8194379664882945,-79.07396863896179
334,100,100,20,0,0.3,0.3,0.9,0.6252618534016309,1000,65,1,34,287.6845144985319,0,287.6845144985319,195,0,195,1.5897559812040705,1.4969774575750991,0,100,100,2.69,58.838166666666666,40.39526404881332,34.065414334790944,27.390895560545005,31.30424201678281,-79.07396863896179
335,100,100,20,0,0.3,0.3,0.9,0.6258618624187364,1000,65,1,34,283.23973221928264,0,283.23973221928264,179,0,179,1.5867559812040706,1.4999774575750997,0,100,100,2.72,56.09516666666667,40.079193305519624,2.488965868972059,4.128860121968529,5.049774756739737,-79.07396863896179
336,100,100,20,0,0.3,0.3,0.9,0.6258618624187364,1000,64,2,34,275.1545827281013,0,275.1545827281013,189,0,189,1.5902559812040706,1.4999774575750997,0,100,100,2.82,55.43983333333333,44.22738134579407,34.22797294843244,22.959318799558446,28.748349537679815,-79.07396863896179
